created_at,updated_at,deleted_at,status,version,city,state,neighborhood,last_date_purchase,average_ticket,items_quantity,all_revenue,all_orders,recency,marketing_source
10/16/17 11:59 PM,01/12/21 11:23 AM,,active,4.22.10, Mendes,MT,Nova Suíça,01/12/21 11:23 AM,253.905317770255,11,1015.62127108102,4,37,organic_search
03/29/18 10:37 PM,01/12/21 11:23 AM,,active,5.11.10, Teixeira da Praia,MT,Ápia,01/12/21 11:23 AM,211.03632414299,5,2110.3632414299,10,37,organic_search
12/14/17 09:07 AM,01/11/21 11:23 AM,,active,3.20.8, da Costa,GO,Independência,01/11/21 11:23 AM,205.644869140081,13,411.289738280162,2,38,paid_search
05/24/18 03:40 AM,01/20/21 11:23 AM,,active,4.28.11, Almeida,ES,Vila Fumec,01/20/21 11:23 AM,179.865431927798,8,1438.92345542239,8,29,telegram_whatsapp
12/17/20 11:04 PM,01/05/21 11:23 AM,,active,5.5.8, Lopes,AP,Conjunto Califórnia I,01/05/21 11:23 AM,223.079770794855,12,446.15954158971,2,44,organic_search
03/01/16 04:23 PM,01/18/21 11:23 AM,,active,4.40.5, Pereira,MG,Vila Independencia 3ª Seção,01/18/21 11:23 AM,220.844716940592,7,2429.29188634651,11,31,organic_search
08/02/16 09:24 PM,01/19/21 11:23 AM,,active,5.26.7, Porto,RO,João Pinheiro,01/19/21 11:23 AM,248.841583993998,7,1493.04950396399,6,30,direct
07/19/16 03:46 AM,01/15/21 11:23 AM,,active,5.23.11, Ramos,PI,Álvaro Camargos,01/15/21 11:23 AM,213.497451418855,10,1280.98470851313,6,34,organic_search
09/28/16 10:11 AM,01/13/21 11:23 AM,,active,4.30.6, Costela do Campo,PA,São Pedro,01/13/21 11:23 AM,155.625457087197,8,622.501828348787,4,36,direct
02/16/21 06:34 AM,01/15/21 11:23 AM,,active,4.18.6, Dias,PB,Bela Vitoria,01/15/21 11:23 AM,194.274521456497,9,0.0,0,34,telegram_whatsapp
08/01/17 05:25 PM,12/30/20 11:23 AM,,paused,4.17.5, Aragão de Cardoso,PR,Vila Suzana Segunda Seção,12/30/20 11:23 AM,235.284931840909,9,1411.70959104545,6,50,organic_search
07/19/20 10:48 AM,01/07/21 11:23 AM,,active,3.29.3, Martins de Goiás,RN,Fazendinha,01/07/21 11:23 AM,202.210012556206,5,1213.26007533724,6,42,paid_search
06/19/16 12:24 AM,09/30/17 12:42 AM,09/30/17 12:42 AM,canceled,4.20.6, Caldeira,SC,Novo Glória,07/16/17 07:18 AM,212.577286174395,6,637.731858523186,3,1313,none
01/25/19 06:16 PM,12/31/20 11:23 AM,,active,4.20.6, Azevedo da Serra,PE,Cidade Jardim Taquaril,12/31/20 11:23 AM,198.21474347584,8,0.0,0,49,direct
11/14/19 02:31 PM,01/08/21 11:23 AM,,paused,3.42.9, Teixeira de Goiás,PR,Álvaro Camargos,01/08/21 11:23 AM,220.501337570478,10,661.504012711433,3,41,direct
06/14/16 01:59 PM,01/19/21 11:23 AM,,active,5.27.8, Souza de Fernandes,RO,Vila Jardim Alvorada,01/19/21 11:23 AM,198.695485729185,11,1589.56388583348,8,30,crm
08/15/19 11:39 PM,01/15/21 11:23 AM,,paused,3.36.10, Carvalho das Pedras,PI,Ouro Preto,01/15/21 11:23 AM,228.914186556625,10,1373.48511933975,6,34,telegram_whatsapp
04/25/17 06:24 AM,07/09/19 11:32 AM,07/09/19 11:32 AM,canceled,2.9.11, Cardoso de Cardoso,MT,Céu Azul,06/25/18 10:45 PM,206.493514114578,16,412.987028229156,2,968,organic_search
12/12/19 12:20 AM,01/10/21 11:23 AM,,active,4.40.7, Fogaça de Minas,SE,Renascença,01/10/21 11:23 AM,207.315970138859,6,414.631940277718,2,39,paid_search
05/28/18 09:52 AM,01/16/21 11:23 AM,,active,4.24.4, Cardoso Grande,SC,Pindorama,01/16/21 11:23 AM,220.023161131443,9,1760.18528905155,8,33,organic_search
01/29/21 08:06 AM,01/06/21 11:23 AM,,active,3.41.10, Cunha,AP,Distrito Industrial Do Jatoba,01/06/21 11:23 AM,237.673417046922,11,0.0,0,43,paid_search
01/06/17 01:23 AM,01/22/21 11:23 AM,,active,3.28.10, Martins,AL,São José,01/22/21 11:23 AM,241.237893007365,10,241.237893007365,1,27,direct
07/21/20 02:30 AM,01/13/21 11:23 AM,,active,2.24.10, Freitas de Pereira,MS,Renascença,01/13/21 11:23 AM,206.396638459478,8,1238.37983075687,6,36,crm
08/13/20 04:23 PM,01/05/21 11:23 AM,,active,3.21.3, das Neves,PB,Jardim Leblon,01/05/21 11:23 AM,190.935678311825,4,1145.61406987095,6,44,crm
07/06/19 02:53 AM,01/18/21 11:23 AM,,active,5.14.13, da Cunha das Pedras,PR,Graça,01/18/21 11:23 AM,196.567902997312,8,1375.97532098118,7,31,crm
08/04/20 10:37 AM,01/14/21 11:23 AM,,active,3.29.9, Nascimento,PI,Alta Tensão 1ª Seção,01/14/21 11:23 AM,192.656800071227,8,1155.94080042736,6,35,telegram_whatsapp
06/29/19 02:56 AM,01/03/21 11:23 AM,,paused,3.-2.1, Caldeira Grande,AC,Vila Engenho Nogueira,01/03/21 11:23 AM,197.004353022941,9,1379.03047116059,7,46,none
12/17/16 09:25 PM,01/20/21 11:23 AM,,active,4.29.10, Mendes do Sul,SC,Cidade Nova,01/20/21 11:23 AM,228.579158849551,11,457.158317699103,2,29,paid_search
05/05/18 04:59 AM,01/16/21 11:23 AM,,active,4.23.11, Fernandes Grande,PB,Vila Maloca,01/16/21 11:23 AM,236.074159300006,8,2124.66743370006,9,33,paid_search
02/07/18 11:30 AM,01/05/21 11:23 AM,,active,4.41.8, Cardoso de Pires,PR,Barão Homem De Melo 3ª Seção,01/05/21 11:23 AM,197.809256925823,7,0.0,0,44,telegram_whatsapp
03/13/18 02:41 AM,01/10/21 11:23 AM,,paused,4.29.12, Mendes,RR,Caiçaras,01/10/21 11:23 AM,225.972404399086,5,2485.69644838994,11,39,telegram_whatsapp
11/21/17 12:15 PM,01/08/21 11:23 AM,,paused,3.20.10, Gonçalves,AC,Alta Tensão 1ª Seção,01/08/21 11:23 AM,219.84611681566,6,439.692233631321,2,41,organic_search
04/18/16 03:22 AM,01/26/21 11:23 AM,,active,3.15.8, da Cunha,MA,Maria Goretti,01/26/21 11:23 AM,243.780197548552,6,2194.02177793697,9,23,organic_search
07/30/20 07:28 PM,01/16/21 11:23 AM,,active,3.18.10, da Rocha,CE,Vila Da Ária,01/16/21 11:23 AM,232.016331298708,5,1392.09798779225,6,33,organic_search
01/19/17 01:55 PM,01/20/21 11:23 AM,,active,5.6.8, Jesus,PR,Heliopolis,01/20/21 11:23 AM,205.111534980683,16,0.0,0,29,telegram_whatsapp
07/06/19 09:53 AM,01/14/21 11:23 AM,,active,4.33.9, da Luz,ES,Engenho Nogueira,01/14/21 11:23 AM,238.344578355535,14,1668.41204848875,7,35,organic_search
06/17/17 09:10 PM,01/14/21 11:23 AM,,active,3.32.8, Gonçalves Alegre,SE,Vila Ouro Minas,01/14/21 11:23 AM,246.833836004254,5,1974.67068803403,8,35,direct
03/27/17 03:51 AM,01/23/21 11:23 AM,,active,3.24.10, Rodrigues,GO,Carmo,01/23/21 11:23 AM,209.534825710511,14,2095.34825710511,10,26,crm
08/14/17 09:11 AM,01/20/21 11:23 AM,,active,4.20.6, Lima das Flores,RN,São Geraldo,01/20/21 11:23 AM,241.882509103578,6,1451.29505462147,6,29,organic_search
12/08/18 08:28 PM,01/16/21 11:23 AM,,active,4.43.12, Ribeiro do Campo,SC,Suzana,01/16/21 11:23 AM,186.834696783808,4,373.669393567615,2,33,organic_search
07/18/20 02:20 AM,01/14/21 11:23 AM,,active,3.44.4, Souza,SP,Maria Virgínia,01/14/21 11:23 AM,208.816552970939,8,1252.89931782563,6,35,paid_search
11/09/18 07:15 PM,01/16/21 11:23 AM,,active,2.7.7, da Rosa da Serra,AL,Flamengo,01/16/21 11:23 AM,168.238570827152,6,504.715712481457,3,33,paid_search
09/09/18 01:31 PM,01/23/21 11:23 AM,,active,3.33.5, Castro de da Costa,PB,Acaiaca,01/23/21 11:23 AM,227.487825198842,8,1137.43912599421,5,26,crm
03/25/17 08:28 AM,01/18/21 11:23 AM,,active,4.25.7, Nunes da Praia,PI,Eymard,01/18/21 11:23 AM,206.555979235158,14,2065.55979235158,10,31,organic_search
11/16/16 09:12 PM,01/22/21 11:23 AM,,paused,3.24.8, Melo,PI,Ventosa,01/22/21 11:23 AM,267.791239861841,3,803.373719585524,3,27,organic_search
05/31/20 02:46 AM,01/02/21 11:23 AM,,active,3.12.11, Lima do Galho,MA,Calafate,01/02/21 11:23 AM,252.541524587232,5,2020.33219669786,8,47,crm
02/05/19 09:25 PM,01/10/21 11:23 AM,,active,4.17.4, Silva de Cardoso,TO,Santa Cecilia,01/10/21 11:23 AM,240.73508842834,7,0.0,0,39,paid_search
07/30/20 03:57 PM,01/08/21 11:23 AM,,active,3.18.8, Santos,PB,Vila Sesc,01/08/21 11:23 AM,210.664742374789,4,1263.98845424873,6,41,direct
03/25/16 12:12 AM,01/11/21 11:23 AM,,active,3.37.6, da Cunha,RS,Satelite,01/11/21 11:23 AM,265.209381140139,11,2652.0938114014,10,38,organic_search
07/18/18 11:22 AM,04/13/20 07:31 AM,04/13/20 07:31 AM,canceled,4.51.12, Barbosa das Flores,AC,Xangri-Lá,09/25/19 08:23 AM,248.095287841194,8,1984.76230272955,8,512,paid_search
07/04/18 02:36 AM,12/31/20 11:23 AM,,active,3.32.9, Gonçalves,DF,Savassi,12/31/20 11:23 AM,223.380173923758,8,1563.66121746631,7,49,organic_search
09/16/19 12:23 AM,01/17/21 11:23 AM,,active,3.19.5, Farias,PA,Nova Pampulha,01/17/21 11:23 AM,234.589903904431,13,1172.94951952216,5,32,crm
04/28/20 01:08 PM,01/17/21 11:23 AM,,active,4.35.5, Carvalho de Costela,RS,Buritis,01/17/21 11:23 AM,203.453053348067,8,1831.0774801326,9,32,organic_search
11/30/18 08:14 AM,01/11/21 11:23 AM,,active,4.19.10, Freitas do Oeste,MS,Petropolis,01/11/21 11:23 AM,232.870864118543,9,465.741728237086,2,38,crm
11/12/16 06:55 PM,01/20/21 11:23 AM,,active,3.30.4, Alves,AP,Vila São Francisco,01/20/21 11:23 AM,196.696006855195,11,590.088020565584,3,29,direct
04/15/16 08:12 AM,01/16/21 11:23 AM,,active,3.19.4, Campos,RJ,Santa Rita De Cássia,01/16/21 11:23 AM,237.243834488051,4,2372.43834488051,10,33,organic_search
12/01/18 06:56 AM,01/12/21 11:23 AM,,active,4.30.11, Cardoso,SE,Mangueiras,01/12/21 11:23 AM,233.150879147242,14,466.301758294484,2,37,organic_search
03/21/17 03:26 AM,01/27/21 11:23 AM,,active,3.29.1, da Cunha Alegre,DF,Urca,01/27/21 11:23 AM,244.824951859976,11,2448.24951859976,10,22,telegram_whatsapp
08/16/16 11:25 PM,01/14/21 11:23 AM,,active,3.28.10, Moraes,SE,Monte São José,01/14/21 11:23 AM,218.497091433811,7,1310.98254860287,6,35,crm
03/12/17 02:22 AM,01/16/21 11:23 AM,,active,5.16.8, da Conceição de das Neves,RJ,Vila Santo Antônio,01/16/21 11:23 AM,227.143768223487,7,2498.58145045836,11,33,organic_search
11/08/19 06:44 PM,01/15/21 11:23 AM,,active,3.26.5, Freitas,DF,Serra,01/15/21 11:23 AM,223.431263191228,9,670.293789573683,3,34,organic_search
03/30/16 02:55 PM,01/15/21 11:23 AM,,active,3.27.9, Correia,AP,Sagrada Família,01/15/21 11:23 AM,198.14452253058,13,1981.4452253058,10,34,telegram_whatsapp
04/05/19 12:58 AM,01/10/21 11:23 AM,,active,3.25.9, Cardoso,RJ,Jardim Guanabara,01/10/21 11:23 AM,223.977218585026,12,2239.77218585026,10,39,organic_search
09/13/19 06:52 AM,01/18/21 11:23 AM,,active,5.36.7, Melo Verde,TO,Vila São João Batista,01/18/21 11:23 AM,243.481169095989,10,1217.40584547994,5,31,none
11/07/16 08:17 PM,01/16/21 11:23 AM,,active,4.34.15, Rocha,AM,Cidade Jardim,01/16/21 11:23 AM,232.628706945334,4,697.886120836002,3,33,paid_search
11/28/19 06:56 AM,01/06/21 11:23 AM,,active,3.21.10, da Luz,SP,Conjunto Serra Verde,01/06/21 11:23 AM,199.156156433187,4,398.312312866374,2,43,none
03/19/16 01:48 PM,01/10/21 11:23 AM,,active,3.18.2, Mendes,RS,Bandeirantes,01/10/21 11:23 AM,205.824555663373,7,2058.24555663373,10,39,paid_search
03/23/19 05:35 PM,01/05/21 11:23 AM,,active,4.27.7, Cunha,BA,Ventosa,01/05/21 11:23 AM,172.426254024923,6,1724.26254024923,10,44,telegram_whatsapp
09/26/18 12:22 PM,01/06/21 11:23 AM,,active,2.45.5, Moura,DF,Pousada Santo Antonio,01/06/21 11:23 AM,192.114110720393,13,768.45644288157,4,43,crm
01/30/21 11:39 AM,01/20/21 11:23 AM,,paused,4.58.10, da Rocha Alegre,RS,Xodo-Marize,01/20/21 11:23 AM,217.700484428035,11,0.0,0,29,direct
09/29/20 09:11 PM,01/16/21 11:23 AM,,active,4.32.6, Azevedo de Jesus,TO,Fernão Dias,01/16/21 11:23 AM,179.314254114554,9,717.257016458215,4,33,direct
02/26/19 03:37 PM,01/20/21 11:23 AM,,active,3.29.7, Lopes de Minas,MS,Lajedo,01/20/21 11:23 AM,211.170660429991,3,2322.8772647299,11,29,none
10/15/20 02:43 PM,01/23/21 11:23 AM,,paused,2.10.5, Dias,PR,Álvaro Camargos,01/23/21 11:23 AM,192.223645093155,11,768.89458037262,4,26,crm
07/27/17 04:18 PM,01/12/21 11:23 AM,,active,2.38.9, Ribeiro,AM,Ernesto Nascimento,01/12/21 11:23 AM,201.218394736707,11,1207.31036842024,6,37,paid_search
08/11/17 02:58 PM,01/20/21 11:23 AM,,paused,5.18.10, Porto,MA,Vila Santo Antônio,01/20/21 11:23 AM,221.37508892554,7,1328.25053355324,6,29,direct
02/26/18 06:57 PM,01/21/21 11:23 AM,,active,4.19.8, Castro da Serra,BA,Marçola,01/21/21 11:23 AM,195.206043183736,14,2147.2664750211,11,28,direct
02/24/18 06:26 PM,01/15/21 11:23 AM,,active,5.15.5, Aragão,AC,Aparecida,01/15/21 11:23 AM,232.395837173869,10,2556.35420891256,11,34,paid_search
05/04/19 11:12 AM,01/06/21 11:23 AM,,active,3.27.14, Santos,SP,Planalto,01/06/21 11:23 AM,186.291835087927,10,1676.62651579135,9,43,telegram_whatsapp
04/09/19 12:19 PM,01/07/21 11:23 AM,,active,4.12.7, Silva de Porto,MG,Vista Do Sol,01/07/21 11:23 AM,210.302926143728,6,2103.02926143728,10,42,none
03/26/19 06:54 AM,01/11/21 11:23 AM,,active,3.16.5, Ferreira,BA,Nova Cachoeirinha,01/11/21 11:23 AM,251.781809702609,4,2517.81809702609,10,38,organic_search
02/01/18 04:11 PM,01/25/21 11:23 AM,,active,3.29.8, Pires da Prata,AM,Vila São Gabriel Jacui,01/25/21 11:23 AM,229.034965732984,8,0.0,0,24,paid_search
10/03/17 07:54 PM,01/15/21 11:23 AM,,active,3.23.7, Cardoso do Sul,MG,Nazare,01/15/21 11:23 AM,225.308939664276,13,901.235758657104,4,34,direct
08/29/18 06:34 AM,01/24/21 11:23 AM,,active,3.8.5, Nunes da Prata,PB,Alípio De Melo,01/24/21 11:23 AM,218.228466600804,14,1091.14233300402,5,25,direct
11/05/16 04:46 AM,01/04/21 11:23 AM,,active,4.19.14, Pinto de Minas,PE,Copacabana,01/04/21 11:23 AM,219.011906528198,12,657.035719584594,3,45,organic_search
03/10/18 07:04 AM,01/13/21 11:23 AM,,active,4.20.8, Jesus,PI,Vila São Francisco,01/13/21 11:23 AM,194.277142164873,8,2137.0485638136,11,36,direct
04/01/17 02:28 AM,01/13/21 11:23 AM,,active,4.40.6, Teixeira,PE,Novo Tupi,01/13/21 11:23 AM,162.328299734729,10,1623.28299734729,10,36,organic_search
08/28/18 11:12 AM,01/08/21 11:23 AM,,active,3.25.6, Pinto de Ferreira,BA,Apolonia,01/08/21 11:23 AM,212.643836638068,10,1063.21918319034,5,41,organic_search
12/03/16 05:50 PM,01/07/21 11:23 AM,,paused,3.9.12, Moraes do Oeste,ES,Vila Santo Antônio,01/07/21 11:23 AM,203.992008754652,8,407.984017509303,2,42,organic_search
03/31/19 01:31 AM,01/07/21 11:23 AM,,active,3.45.5, da Cruz,AP,Esperança,01/07/21 11:23 AM,181.320380413765,7,1813.20380413765,10,42,direct
06/13/17 01:45 AM,01/14/21 11:23 AM,,active,5.13.4, Moreira do Oeste,SC,Madre Gertrudes,01/14/21 11:23 AM,228.648998139273,10,1829.19198511418,8,35,organic_search
08/26/16 08:20 PM,01/04/21 11:23 AM,,active,6.16.9, Rocha,PE,Eymard,01/04/21 11:23 AM,196.349395638477,10,981.746978192387,5,45,paid_search
01/27/17 01:57 PM,01/19/21 11:23 AM,,active,3.20.4, Cavalcanti Verde,AL,Araguaia,01/19/21 11:23 AM,197.959429167546,4,0.0,0,30,organic_search
11/05/18 02:30 PM,01/09/21 11:23 AM,,active,3.16.5, das Neves das Pedras,MA,Jardim Guanabara,01/09/21 11:23 AM,212.02368748948,7,636.07106246844,3,40,organic_search
07/10/17 08:40 AM,01/17/21 11:23 AM,,active,4.31.10, Carvalho,RO,Conjunto Santa Maria,01/17/21 11:23 AM,222.079825576234,4,1554.55877903364,7,32,organic_search
07/17/20 04:05 AM,08/27/20 09:21 PM,08/27/20 09:21 PM,canceled,3.32.3, Ferreira de Azevedo,RR,Olaria,08/15/20 08:37 PM,246.117119574163,10,246.117119574163,1,186,organic_search
12/16/19 08:25 AM,01/30/21 11:23 AM,,active,3.20.10, Viana do Galho,PR,Vila Calafate,01/30/21 11:23 AM,224.36521699748,8,448.73043399496,2,19,paid_search
01/28/17 11:35 PM,01/12/21 11:23 AM,,active,1.28.9, da Conceição,GO,Coração Eucarístico,01/12/21 11:23 AM,200.129295222019,7,0.0,0,37,none
09/04/19 02:46 AM,01/11/21 11:23 AM,,paused,2.28.1, Monteiro,RO,Piraja,01/11/21 11:23 AM,228.80666099061,12,1144.03330495305,5,38,organic_search
12/22/17 09:20 AM,01/11/21 11:23 AM,,active,3.9.4, Nogueira,PB,Flavio De Oliveira,01/11/21 11:23 AM,218.999649530068,9,218.999649530068,1,38,direct
07/07/19 08:38 AM,01/14/21 11:23 AM,,active,3.15.5, Ramos,PE,Piratininga,01/14/21 11:23 AM,231.661388438874,8,1621.62971907212,7,35,direct
05/08/19 01:35 PM,01/07/21 11:23 AM,,active,2.44.8, Rocha,SP,Marmiteiros,01/07/21 11:23 AM,224.489808447367,13,2020.4082760263,9,42,organic_search
05/05/19 09:58 AM,01/16/21 11:23 AM,,active,4.31.13, Azevedo,ES,Alto Dos Pinheiros,01/16/21 11:23 AM,227.847280322891,10,2050.62552290602,9,33,paid_search
07/31/19 04:12 PM,01/23/21 11:23 AM,,paused,2.17.7, Silva,RN,Carlos Prates,01/23/21 11:23 AM,257.245497183607,13,1543.47298310164,6,26,direct
09/05/20 04:44 AM,01/05/21 01:06 PM,01/05/21 01:06 PM,canceled,3.34.9, da Mata,RR,Teixeira Dias,11/09/20 03:10 AM,215.033929609612,9,860.135718438447,4,101,crm
02/04/20 07:52 PM,01/25/21 11:23 AM,,active,4.29.15, Almeida da Serra,RO,Primeiro De Maio,01/25/21 11:23 AM,201.505723744431,7,0.0,0,24,organic_search
12/01/20 05:00 AM,01/15/21 11:23 AM,,active,2.19.7, da Rosa,AM,Cabana Do Pai Tomás,01/15/21 11:23 AM,218.816877123391,12,437.633754246781,2,34,direct
12/10/17 09:22 AM,01/25/21 11:23 AM,,active,4.17.8, Rezende da Prata,AC,Vila São Gabriel Jacui,01/25/21 11:23 AM,212.359862440423,10,424.719724880846,2,24,organic_search
06/17/17 10:19 AM,01/22/21 11:23 AM,,active,4.24.8, Caldeira da Prata,MG,Palmeiras,01/22/21 11:23 AM,223.221832297283,9,1785.77465837826,8,27,paid_search
12/29/18 04:24 AM,01/22/21 11:23 AM,,paused,4.41.9, Barbosa,PI,Vila Jardim Leblon,01/22/21 11:23 AM,204.694405073655,12,204.694405073655,1,27,telegram_whatsapp
06/03/20 07:51 AM,01/18/21 11:23 AM,,active,4.17.12, da Mota,PA,Castanheira,01/18/21 11:23 AM,211.329382154223,11,1690.63505723378,8,31,paid_search
10/12/17 10:04 PM,01/11/21 11:23 AM,,active,2.11.4, Campos Verde,AP,Cenaculo,01/11/21 11:23 AM,215.019484519922,4,860.077938079688,4,38,organic_search
02/15/17 08:14 AM,01/15/21 11:23 AM,,active,4.4.9, Santos Paulista,ES,Vila Do Pombal,01/15/21 11:23 AM,234.790279665622,12,0.0,0,34,organic_search
05/25/18 02:52 PM,01/29/21 11:23 AM,,active,4.20.11, Martins da Serra,SP,Santa Amelia,01/29/21 11:23 AM,205.626440660101,11,1645.01152528081,8,20,telegram_whatsapp
04/15/20 07:43 PM,01/10/21 11:23 AM,,active,2.42.9, Caldeira,AC,São Francisco Das Chagas,01/10/21 11:23 AM,223.450043772157,6,2234.50043772157,10,39,organic_search
02/16/17 12:38 PM,01/23/21 11:23 AM,,active,3.28.7, Barros de Correia,MT,Nova Cachoeirinha,01/23/21 11:23 AM,201.580135453287,7,0.0,0,26,organic_search
05/05/19 11:01 AM,01/18/21 11:23 AM,,active,4.10.10, Lima Paulista,PR,Vila Copacabana,01/18/21 11:23 AM,216.401438653928,5,1947.61294788535,9,31,direct
10/17/17 09:46 AM,01/16/21 11:23 AM,,active,3.16.4, Novaes,MG,Biquinhas,01/16/21 11:23 AM,214.278908012624,9,857.115632050496,4,33,organic_search
09/10/18 09:02 PM,01/04/21 11:23 AM,,active,4.26.6, Rocha,TO,Copacabana,01/04/21 11:23 AM,253.296617058782,3,1266.48308529391,5,45,organic_search
01/21/21 12:21 PM,01/19/21 11:23 AM,,active,2.7.9, Gonçalves de Porto,MT,Centro,01/19/21 11:23 AM,205.741347250515,11,0.0,0,30,crm
05/16/17 04:19 AM,01/27/21 11:23 AM,,active,4.-2.6, Duarte Grande,RO,Lorena,01/27/21 11:23 AM,246.519368042158,8,2218.67431237942,9,22,telegram_whatsapp
10/30/19 08:28 PM,01/09/21 11:23 AM,,active,3.8.9, Costela,RJ,Copacabana,01/09/21 11:23 AM,215.473324934856,4,646.419974804568,3,40,telegram_whatsapp
01/09/17 12:27 AM,01/12/21 11:23 AM,,active,3.63.11, Rocha,RN,Marilandia,01/12/21 11:23 AM,189.679019126837,9,189.679019126837,1,37,crm
10/27/16 08:16 AM,01/03/21 11:23 AM,,active,3.33.8, Campos de Nogueira,PR,Vila Rica,01/03/21 11:23 AM,220.864296359234,8,662.592889077702,3,46,telegram_whatsapp
05/26/18 11:54 AM,01/12/21 11:23 AM,,paused,4.12.3, Jesus da Prata,MS,Santa Amelia,01/12/21 11:23 AM,173.809089685018,12,1390.47271748015,8,37,organic_search
04/22/18 12:53 PM,01/09/21 11:23 AM,,active,5.24.13, Farias de Duarte,RN,Vila Vista Alegre,01/09/21 11:23 AM,184.998393725562,8,1664.98554353006,9,40,crm
10/10/20 06:08 AM,01/09/21 11:23 AM,,paused,5.24.8, Ramos,PB,Coração De Jesus,01/09/21 11:23 AM,195.605794017855,11,782.423176071421,4,40,telegram_whatsapp
01/10/17 06:16 AM,01/20/21 11:23 AM,,active,3.33.7, Melo de Teixeira,MG,São Lucas,01/20/21 11:23 AM,209.616500509225,10,209.616500509225,1,29,organic_search
03/31/18 06:35 PM,01/12/21 11:23 AM,,active,4.31.7, Vieira de Fogaça,PB,Vila Maria,01/12/21 11:23 AM,183.139429108946,10,1831.39429108946,10,37,direct
04/15/18 12:47 PM,01/20/21 11:23 AM,,active,2.27.7, Peixoto,PB,Flavio Marques Lisboa,01/20/21 11:23 AM,209.610316916854,11,2096.10316916854,10,29,telegram_whatsapp
04/04/17 05:31 AM,01/22/21 11:23 AM,,active,4.20.5, Almeida do Oeste,RS,Baleia,01/22/21 11:23 AM,251.1143362379,3,2511.143362379,10,27,telegram_whatsapp
09/06/16 09:24 AM,01/13/21 11:23 AM,,active,3.19.7, Caldeira de Rodrigues,AC,Vila Jardim Alvorada,01/13/21 11:23 AM,197.018148337204,8,985.090741686019,5,36,organic_search
01/09/18 05:47 PM,01/08/21 11:23 AM,,active,2.26.8, Barbosa de Freitas,PR,Lourdes,01/08/21 11:23 AM,232.900886259699,4,232.900886259699,1,41,paid_search
12/16/17 01:14 AM,01/11/21 11:23 AM,,active,4.14.5, Fogaça,RO,Aarão Reis,01/11/21 11:23 AM,201.793012338045,10,403.586024676091,2,38,paid_search
01/28/18 12:49 AM,01/06/21 11:23 AM,,paused,5.31.10, Ferreira de Minas,PR,Vila Dos Anjos,01/06/21 11:23 AM,222.581671379943,9,0.0,0,43,telegram_whatsapp
09/10/17 12:00 AM,01/10/21 11:23 AM,,active,5.30.6, da Rocha de Nogueira,RR,Solimoes,01/10/21 11:23 AM,226.947865799552,10,1134.73932899776,5,39,organic_search
06/19/20 01:58 AM,01/10/21 11:23 AM,,active,3.10.2, Mendes Grande,RO,Vila Inestan,01/10/21 11:23 AM,220.188566483091,5,1541.31996538164,7,39,paid_search
12/23/16 09:22 AM,01/06/21 11:23 AM,,active,4.36.8, Ferreira,GO,Itapoa,01/06/21 11:23 AM,247.987452322058,7,247.987452322058,1,43,telegram_whatsapp
08/19/20 01:17 AM,01/10/21 11:23 AM,,active,3.34.11, Pires,SP,Buritis,01/10/21 11:23 AM,189.232750020825,6,946.163750104127,5,39,direct
09/18/20 08:20 AM,01/16/21 11:23 AM,,paused,3.51.6, Moreira Verde,TO,Vila Esplanada,01/16/21 11:23 AM,200.255246702246,1,801.020986808982,4,33,crm
03/08/20 06:37 AM,01/07/21 11:23 AM,,active,3.42.3, Alves de Dias,RR,Renascença,01/07/21 11:23 AM,236.015646468421,10,2596.17211115263,11,42,crm
07/23/16 11:00 PM,11/30/20 03:23 PM,11/30/20 03:23 PM,canceled,3.26.9, Campos,MT,Jardim Atlântico,02/28/17 08:24 AM,237.868004421005,6,951.472017684021,4,1451,organic_search
09/28/16 10:20 AM,01/16/21 11:23 AM,,active,4.23.11, Lima da Praia,RO,Caetano Furquim,01/16/21 11:23 AM,237.896041704785,4,951.584166819138,4,33,organic_search
12/29/20 01:27 AM,01/16/21 11:23 AM,,active,4.15.12, Cunha de Cardoso,RN,Araguaia,01/16/21 11:23 AM,209.276852191508,13,209.276852191508,1,33,organic_search
03/26/18 07:46 AM,01/20/21 11:23 AM,,active,5.18.5, Monteiro,AC,Barro Preto,01/20/21 11:23 AM,202.198268842708,13,2021.98268842708,10,29,organic_search
09/30/20 08:34 PM,01/23/21 11:23 AM,,active,5.16.9, Pereira,MA,Calafate,01/23/21 11:23 AM,239.048740836391,11,956.194963345564,4,26,organic_search
01/31/19 05:21 AM,01/10/21 11:23 AM,,paused,3.26.9, Rezende da Prata,BA,São José,01/10/21 11:23 AM,174.426949760226,14,0.0,0,39,organic_search
